Name,Type,City,State_Province,Country,Latitude,Longitude,Google,Website,Facebook,Instagram,Yelp,TripAdvisor,Untappd,GLINTCAP,ShopCiders,Alternate_Name,TTB
Mercier Orchards,Cider,Blue Ridge,Georgia,USA,34.886419,-84.340836,https://maps.google.com/?cid=2895983787358586044,http://www.mercier-orchards.com/,https://www.facebook.com/mercierorchards/,https://www.instagram.com/mercierorchards/,https://www.yelp.com/biz/mercier-apple-orchard-blue-ridge,https://www.tripadvisor.com/Attraction_Review-g34778-d633496,https://untappd.com/w/mercier-orchards/42402,,,,GA-W-20038
Meriwether Cider Company,Cider,Garden City,Idaho,USA,43.645176,-116.271227,https://maps.google.com/?cid=7830741432069672416,http://www.meriwethercider.com/,https://www.facebook.com/meriwethercider,https://www.instagram.com/meriwethercider/,https://www.yelp.com/biz/meriwether-cider-company-garden-city-2,https://www.tripadvisor.com/Attraction_Review-g35459-d10034505,https://untappd.com/w/meriwether-cider-company/222316,https://glintcap.org/meriwether-cider-co,https://shopciders.com/meriwether_cider,,ID-W-21027
Mershon's Artisan Cider,Cider,Stoughton,Wisconsin,USA,42.929738,-89.213077,https://maps.google.com/?cid=14483166591297687257,http://www.mershonscider.com/,https://www.facebook.com/MershonsCider/,https://www.instagram.com/mershonscider/,https://www.yelp.com/biz/mershons-cidery-stoughton,https://www.tripadvisor.com/Restaurant_Review-g60311-d17557895,https://untappd.com/w/mershons-cidery/160672,https://glintcap.org/mershons-cidery,https://shopciders.com/mershon_s_cidery,,WI-W-21028
Metal House Cider,Cider,Ulster Park,New York,USA,41.848908,-73.973564,,http://metalhousecider.com/,,https://www.instagram.com/metalhousecider/,,,https://untappd.com/w/metal-house/367508,https://glintcap.org/metal-house-cider,https://shopciders.com/metal_house_cider,,NY-W-21081
Methow Valley Ciderhouse,Cider,Winthrop,Washington,USA,48.477133,-120.186948,https://maps.google.com/?cid=17865926054259925025,https://methowvalleyciderhousellc.com/,https://www.facebook.com/methowcider,,https://www.yelp.com/biz/methow-valley-ciderhouse-winthrop,https://www.tripadvisor.com/Restaurant_Review-g58833-d11857402,https://untappd.com/w/methow-valley-ciderhouse/12622,https://glintcap.org/methow-valley-ciderhouse,,,WA-W-15535
Milk & Honey Ciders,Cider,Minneapolis,Minnesota,USA,44.973372,-93.247754,https://maps.google.com/?cid=5951424554567776492,http://www.milkandhoneyciders.com/,https://www.facebook.com/MilkandHoneyCiders,https://www.instagram.com/milkandhoneyciders,https://www.yelp.com/biz/milk-and-honey-ciders-st-joseph,,https://untappd.com/w/milk-and-honey-ciders/130992,https://glintcap.org/milk-honey-ciders,https://shopciders.com/milk_and_honey_ciders,,MN-W-21013
Mill Bridge Winery,Wine,Pigeon Forge,Tennessee,USA,35.788615,-83.554632,https://maps.google.com/?cid=2315023363076254103,http://www.millbridgewinery.com/,,,https://www.yelp.com/biz/mill-bridge-winery-pigeon-forge,https://www.tripadvisor.com/Attraction_Review-g55270-d10252461,https://untappd.com/w/mill-bridge-winery/280831,https://glintcap.org/mill-bridge-winery,,,
Mill Haus Cider,Cider,Eatonville,Washington,USA,46.865264,-122.265067,https://maps.google.com/?cid=13632179647129119778,https://www.drinkmillhaus.com/,https://www.facebook.com/drinkmillhaus/,https://www.instagram.com/drinkmillhaus/,https://www.yelp.com/biz/mill-haus-cider-eatonville-2,https://www.tripadvisor.com/Restaurant_Review-g58449-d24114866,https://untappd.com/w/mill-haus-hard-cider/408680,,,,
Miner Brewing Company,Beer,Hill City,South Dakota,USA,43.948536,-103.522489,https://maps.google.com/?cid=3956766331304753141,https://www.minerbrewing.com/,,,https://www.yelp.com/biz/miner-brewing-company-hill-city,https://www.tripadvisor.com/Attraction_Review-g54645-d6938780,https://untappd.com/w/miner-brewing-company/90834,,,,
Minneapolis Cider Company,Cider,Minneapolis,Minnesota,USA,44.977753,-93.265011,https://maps.google.com/?cid=7331255600636952675,https://minneapoliscider.co/,https://www.facebook.com/MinneapolisCider/,https://www.instagram.com/minneapoliscider,https://www.yelp.com/biz/minneapolis-cider-company-minneapolis,https://www.tripadvisor.com/Restaurant_Review-g43323-d15760144,https://untappd.com/w/lionheart-cider/207630,https://glintcap.org/minneapolis-cider-co,,,MN-W-21057
Mission-Trail Cider Company,Cider,Cholame,California,USA,35.863299,-120.800732,https://www.google.com/maps?cid=8198976845699582216,http://www.missiontrailcider.com/,,https://www.instagram.com/mission__trail/,https://www.yelp.com/biz/mission-trail-cider-house-shandon,,https://untappd.com/w/mission-trail-cider-co/233138,,,,CA-W-23164
Mojave Brewing Company,Beer,Henderson,Nevada,USA,36.034111,-114.983992,https://maps.google.com/?cid=14282263278030228656,,https://www.facebook.com/MojaveBrewingCo,https://www.instagram.com/mojavebrewingcompany,https://www.yelp.com/biz/mojave-brewing-henderson,https://www.tripadvisor.com/Attraction_Review-g45953-d20072109,https://untappd.com/w/mojave-brewing-company/35718,,,,
Molley Chomper Hard Cider,Cider,Lansing,North Carolina,USA,36.499842,-81.505228,https://maps.google.com/?cid=8244324459499359621,http://www.molleychomper.com/,https://www.facebook.com/MolleyChomper,https://www.instagram.com/molleychomper/,https://www.yelp.com/biz/molley-chomper-lansing,https://www.tripadvisor.com/Attraction_Review-g49273-d12543129,https://untappd.com/w/molley-chomper/267316,,https://shopciders.com/molley_chomper,,NC-W-21052
Monroe Bay Vineyard,Wine,Colonial Beach,Virginia,USA,38.245441,-76.983311,https://maps.google.com/?cid=14568271489218818209,http://www.monroebaywine.com/,https://www.facebook.com/MonroeBayWine/,,https://www.yelp.com/biz/monroe-bay-vineyard-colonial-beach,https://www.tripadvisor.com/Attraction_Review-g57628-d15011903,https://untappd.com/w/monroe-bay-vineyard/297508,,https://shopciders.com/monroe_bay_vineyard_llc,,VA-W-21051
Montana CiderWorks,Cider,Darby,Montana,USA,45.965401,-114.11709,,http://montanacider.com/,https://www.facebook.com/Montana-CiderWorks-208483272577248/,,,,https://untappd.com/w/montana-ciderworks/33843,https://glintcap.org/montana-ciderworks,https://shopciders.com/montana_ciderworks,,MT-W-15005
Moon Dancer Winery,Wine,Wrightsville,Pennsylvania,USA,39.988491,-76.507541,https://maps.google.com/?cid=3222311711833527172,http://moondancerwinery.com/,https://www.facebook.com/moondancerwinery,https://www.instagram.com/moondancerwinery/,https://www.yelp.com/biz/moon-dancer-winery-wrightsville,https://www.tripadvisor.com/Attraction_Review-g54032-d2299611,https://untappd.com/w/moon-dancer-winery-and-cider-house/180202,,,,PA-W-182
Moonlight Meadery,Mead,Londonderry,New Hampshire,USA,42.877148,-71.342144,https://maps.google.com/?cid=9040453270514711558,http://www.moonlightmeadery.com/,,,https://www.yelp.com/biz/moonlight-meadery-londonderry,https://www.tripadvisor.com/Attraction_Review-g46145-d3319973,https://untappd.com/w/moonlight-meadery/9900,,https://shopciders.com/moonlight_meadery_llc,,NH-W-15025
Moulton Falls Winery,Wine,Yacolt,Washington,USA,45.846588,-122.394308,https://maps.google.com/?cid=13803411228861388906,http://moultonfallswinery.com/,https://www.facebook.com/MoultonFallsWinery,https://www.instagram.com/moulton_falls_winery_and_cider/,https://www.yelp.com/biz/moulton-falls-winery-yacolt,https://www.tripadvisor.com/Attraction_Review-g58837-d4022293,https://untappd.com/w/moulton-falls-winery/250609,,,,WA-W-20254
Mountain West Cider Company,Cider,Salt Lake City,Utah,USA,40.778772,-111.903037,https://maps.google.com/?cid=16538924633378887108,http://mountainwestcider.com/,https://www.facebook.com/MountainWestHardCider/,https://www.instagram.com/mountainwestcider/,https://www.yelp.com/biz/mountain-west-cider-salt-lake-city,,https://untappd.com/w/mountain-west-hard-cider/235312,https://glintcap.org/mountain-west-cider-company,,,UT-W-21023
Mt. Defiance Cidery & Distillery,Cider,Middleburg,Virginia,USA,38.970836,-77.7283317,https://www.google.com/maps?cid=18015401412423918259,http://www.mtdefiance.com/,https://www.facebook.com/mtdefiancecider/,https://www.instagram.com/mtdefiance/,https://www.yelp.com/biz/mt-defiance-cider-barn-middleburg,https://www.tripadvisor.com/Attraction_Review-g57963-d21238075,https://untappd.com/w/mt-defiance-cidery-and-distillery/157316,,,,VA-W-21094
Muse Cider Bar,Cider,Haydenville,Massachusetts,USA,42.376462,-72.709608,https://www.google.com/maps?cid=10999039092052473571,https://www.museciderbar.com/,,https://www.instagram.com/museciderbar/,https://www.yelp.com/biz/muse-cider-bar-williamsburg,,https://untappd.com/w/muse-cidery/509714,,https://shopciders.com/valley_view_farm_llc,Valley View Farm,MA-W-21023
Nashi Orchards,Cider,Vashon,Washington,USA,47.375697,-122.504058,https://maps.google.com/?cid=12360902013052761069,http://www.nashiorchards.com/,https://www.facebook.com/nashiorchards,https://www.instagram.com/nashi_orchards/,https://www.yelp.com/biz/nashi-orchards-winery-vashon,https://www.tripadvisor.com/Attraction_Review-g58805-d9564025,https://untappd.com/w/nashi-orchards/113169,https://glintcap.org/nashi-orchards,,,WA-W-21067
Pear Up Cider,Cider,East Wenatchee,Washington,USA,47.420763,-120.291703,https://www.google.com/maps?cid=4051674924771210659,http://www.nvcider.com/,https://www.facebook.com/pearupcider,,,,https://untappd.com/w/neigel-vintners/135343,,https://shopciders.com/pear_up_cider,,WA-W-21780
New England Cider Company,Cider,Wallingford,Connecticut,USA,41.478811,-72.819257,https://maps.google.com/?cid=2393864296090004660,http://www.newenglandcider.com/,https://www.facebook.com/NewEnglandCiderCompany,https://www.instagram.com/newenglandcider/,https://www.yelp.com/biz/new-england-cider-company-wallingford,https://www.tripadvisor.com/Attraction_Review-g33959-d12857536,https://untappd.com/w/new-england-cider-company/147309,,,,CT-W-15036
New Mexico Hard Cider,Cider,Santa Fe,New Mexico,USA,35.682237,-105.944897,https://maps.google.com/?cid=436835158583593504,https://www.nmhardcider.com/,https://www.facebook.com/nmcider,https://www.instagram.com/nmcider,https://www.yelp.com/biz/new-mexico-hard-cider-taproom-santa-fe,https://www.tripadvisor.com/Restaurant_Review-g60958-d12579086,https://untappd.com/w/new-mexico-hard-cider/171283,,,,NM-W-21018
New York Cider Company,Cider,Ithaca,New York,USA,42.465733,-76.556594,https://maps.google.com/?cid=9732288801442577727,https://www.nyciderco.com/,,,,,https://untappd.com/w/new-york-cider-company/382724,,https://shopciders.com/new_york_cider_company,,NY-W-21155
Newport Vineyards,Wine,Middletown,Rhode Island,USA,41.529309,-71.272566,https://maps.google.com/?cid=11337956862474426939,http://www.newportvineyards.com/,,,https://www.yelp.com/biz/newport-vineyards-and-winery-middletown,https://www.tripadvisor.com/Attraction_Review-g54095-d560105,https://untappd.com/w/newport-vineyards/18154,,,,RI-W-7
Newtopia Cyder Scripps Ranch,Cider,San Diego,California,USA,32.903294,-117.110703,https://maps.google.com/?cid=12830879160117035367,http://www.drinknewtopia.com/,https://www.facebook.com/NewtopiaCyder,https://www.instagram.com/newtopiacyder/,,,,,https://shopciders.com/newtopia_cyder,,CA-W-22330
Nine Pin Cider,Cider,Albany,New York,USA,42.661798,-73.744166,https://maps.google.com/?cid=2997433588563467926,http://www.ninepincider.com/,,https://www.instagram.com/ninepincider/,https://www.yelp.com/biz/nine-pin-cider-albany,https://www.tripadvisor.com/Attraction_Review-g29786-d6412410,https://untappd.com/w/nine-pin-cider-works/108520,https://glintcap.org/nine-pin-cider,https://shopciders.com/nine_pin_cider,,NY-W-21031
Noble Cider,Cider,Asheville,North Carolina,USA,35.602136,-82.62465,https://maps.google.com/?cid=10806279487860629423,http://www.noblecider.com/,https://www.facebook.com/NobleCider,https://www.instagram.com/noble_cider/,https://www.yelp.com/biz/noble-cider-asheville,https://www.tripadvisor.com/Attraction_Review-g60742-d8604019,https://untappd.com/w/noble-cider/77407,https://glintcap.org/noble-cider,https://shopciders.com/noble_cider,,NC-W-21010
North 2 South Cider Works,Cider,Lake City,Georgia,USA,33.611043,-84.33921,https://maps.google.com/?cid=9175056465339025801,https://n2sciderworks.com/,https://www.facebook.com/n2sciderworks,https://www.instagram.com/n2sciderworks/,https://www.yelp.com/biz/north-2-south-cider-works-lake-city,,https://untappd.com/w/north-2-south-cider-works/369362,,,,
North Canyon Cider Company,Cider,Camino,California,USA,38.760519,-120.713294,https://maps.google.com/?cid=15474272377040798709,http://northcanyoncider.com/,https://www.facebook.com/NorthCanyonCiderCo,https://www.instagram.com/NorthCanyonCider,https://www.yelp.com/biz/north-canyon-cider-company-camino-2,,https://untappd.com/w/north-canyon-cider-co/366979,,,,CA-W-22437
North Country Hard Cider,Cider,Rollinsford,Maine,USA,43.235532,-70.817321,https://maps.google.com/?cid=11688864600451179632,http://northcountrycider.com/,https://www.facebook.com/northcountryhardcider/,https://www.instagram.com/northcountryhardcider/,https://www.yelp.com/biz/north-country-hard-cider-rollinsford,https://www.tripadvisor.com/Attraction_Review-g46214-d10198994,https://untappd.com/w/north-country-hard-cider-company/169804,,,,NH-W-21053
Norumbega Cidery,Cider,New Gloucester,Maine,USA,43.973655,-70.242702,https://www.google.com/maps?cid=10861503905248700570,http://www.norumbegacidery.com/,https://www.facebook.com/norumbega.cidery,https://www.instagram.com/norumbegacidery,https://www.yelp.com/biz/norumbega-cidery-new-gloucester,https://www.tripadvisor.com/Attraction_Review-g40758-d17561640,https://untappd.com/w/norumbega-cidery-llc/167610,,,,ME-W-21011
Number 12 Cider,Cider,Minneapolis,Minnesota,USA,44.9852933,-93.2796211,https://maps.google.com/?cid=2535435254747381286,http://www.number12ciderhouse.com/,https://www.facebook.com/number12cider,https://www.instagram.com/number12cider/,https://www.yelp.com/biz/number-twelve-cider-minneapolis,https://www.tripadvisor.com/Restaurant_Review-g43323-d19494391,https://untappd.com/w/number-12-cider-house/201114,https://glintcap.org/number-12-cider,https://shopciders.com/number_12_cider,,MN-W-21058
OK Cider Co,Cider,Oklahoma City,Oklahoma,USA,35.4670261,-97.5247456,https://maps.google.com/?cid=14630301903407867537,https://okciderco.com/,https://www.facebook.com/okciderco/,https://www.instagram.com/okciderco,https://www.yelp.com/biz/ok-cider-co-oklahoma-city-3,,https://untappd.com/w/ok-cider-co/340369,https://glintcap.org/ok-cider-co,,,OK-W-21045
Old Hill Cider,Cider,Timberville,Virginia,USA,38.667709,-78.797062,https://maps.google.com/?cid=9342034920472670388,https://www.showaltersorchard.com/,https://www.facebook.com/OldHillCider,https://www.instagram.com/oldhillcider/,https://www.yelp.com/biz/old-hill-hard-cider-timberville,https://www.tripadvisor.com/Restaurant_Review-g58247-d11916665,https://untappd.com/w/old-hill-hard-cider/32748,https://glintcap.org/old-hill-cider,https://shopciders.com/old_hill_cider,Showalter's Orchard,VA-W-20465
Old Settlers Cider,Cider,Alstead,New Hampshire,USA,43.084516,-72.251476,,,,https://www.instagram.com/oldsettlerscider/,,,https://untappd.com/w/old-settlers-cider/285569,,,,NH-W-21016
Old Stone Cider,Cider,Lewisville,Pennsylvania,USA,39.724405,-75.874231,https://maps.google.com/?cid=15301622259561826535,http://www.oldstonecider.com/,https://www.facebook.com/oldstonecider/,https://www.instagram.com/old.stone.cider/,https://www.yelp.com/biz/old-stone-cider-lewisville,,https://untappd.com/w/old-stone-cider/312161,,,,PA-W-21101
Old Trade Brewery & Cidery,Beer,Brandy Station,Virginia,USA,38.518792,-77.907817,https://maps.google.com/?cid=3851137081521067286,https://www.oldtradebrewery.com/,https://www.facebook.com/oldtradebrewery,https://www.instagram.com/oldtradebrewery/,https://www.yelp.com/biz/old-trade-brewery-brandy-station,https://www.tripadvisor.com/Restaurant_Review-g57535-d12635130,https://untappd.com/w/old-trade-brewery/340384,,,,VA-W-21136
Oliver Winery,Wine,Bloomington,Indiana,USA,39.282049,-86.521591,https://maps.google.com/?cid=6073108493371819556,http://www.oliverwinery.com/,https://www.facebook.com/oliverwinery,https://www.instagram.com/oliverwinery/,https://www.yelp.com/biz/oliver-winery-bloomington,https://www.tripadvisor.com/Attraction_Review-g36942-d612831,https://untappd.com/w/oliver-winery/6024,,,Beanblossom Hard Cider,IN-W-34
One Tree Hard Cider,Cider,Spokane,Washington,USA,47.6560711,-117.4278764,https://maps.google.com/?cid=3782079883535213089,http://www.onetreehardcider.com/,https://www.facebook.com/OneTreeHardCider,https://www.instagram.com/onetreecider,https://www.yelp.com/biz/one-tree-hard-cider-spokane-valley,https://www.tripadvisor.com/Restaurant_Review-g58759-d12802835,https://untappd.com/w/one-tree-hard-cider/141397,,,,WA-W-21244
Orchard Girls,Cider,Kingfield,Maine,USA,44.964862,-70.162268,https://www.google.com/maps?cid=2486607221948549190,http://orchardgirls.com/,https://www.facebook.com/orchardgirlscider/,https://www.instagram.com/orchardgirlscider,https://www.yelp.com/biz/orchard-girls-cidery-kingfield,,https://untappd.com/w/orchard-girls/420976,,,,ME-W-21035
Orchard Hill Cider Mill,Cider,New Hampton,New York,USA,41.402871,-74.403127,https://maps.google.com/?cid=639324896791929360,http://www.orchardhillnyc.com/,,https://www.instagram.com/orchardhillny/,https://www.yelp.com/biz/orchard-hill-cider-mill-new-hampton,https://www.tripadvisor.com/Attraction_Review-g48237-d8567457,https://untappd.com/w/orchard-hill-cider-mill/115211,,https://shopciders.com/orchard_hill_cider_mill,Soons Orchards,NY-W-15253
